local_time,dauwpuntstemp,kastemperatuur,plant
02/07/2022 2:10 AM,15.4856,17.3,16.6
02/07/2022 2:15 AM,15.49632,17.4,16.7
02/07/2022 2:20 AM,15.43296,17.3,16.7
02/07/2022 2:25 AM,15.56667,17.4,16.6
02/07/2022 2:30 AM,15.60174,17.4,16.7
02/07/2022 2:35 AM,15.50311,17.3,16.6
02/07/2022 2:40 AM,15.57299,17.3,16.6
02/07/2022 2:45 AM,15.65422,17.4,16.6
02/07/2022 2:50 AM,15.53809,17.3,16.6
02/07/2022 2:55 AM,15.59042,17.3,16.6
02/07/2022 3:00 AM,15.62522,17.3,16.5
02/07/2022 3:05 AM,15.6426,17.3,16.5
02/07/2022 3:10 AM,15.69463,17.3,16.6
02/07/2022 3:15 AM,15.6426,17.3,16.6
02/07/2022 3:20 AM,15.6426,17.3,16.5
02/07/2022 3:25 AM,15.65996,17.3,16.5
02/07/2022 3:30 AM,15.71193,17.3,16.5
02/07/2022 3:35 AM,15.6773,17.3,16.6
02/07/2022 3:40 AM,15.6773,17.3,16.5
02/07/2022 3:45 AM,15.65996,17.3,16.5
02/07/2022 3:50 AM,15.69463,17.3,16.5
02/07/2022 3:55 AM,15.6773,17.3,16.4
02/07/2022 4:00 AM,15.57854,17.2,16.4
02/07/2022 4:05 AM,15.69938,17.2,16.4
02/07/2022 4:10 AM,15.54888,17.1,16.5
02/07/2022 4:15 AM,15.16089,16.9,16.2
02/07/2022 4:20 AM,15.02044,16.6,16.1
02/07/2022 4:25 AM,15.00741,16.5,16.1
02/07/2022 4:30 AM,14.89145,16.4,16
02/07/2022 4:35 AM,14.92565,16.4,16
02/07/2022 4:40 AM,14.92565,16.4,15.9
02/07/2022 4:45 AM,14.92565,16.4,16
02/07/2022 4:50 AM,14.84003,16.4,15.9
02/07/2022 4:55 AM,14.82678,16.3,15.9
02/07/2022 5:00 AM,14.8097,16.3,15.9
02/07/2022 5:05 AM,14.72791,16.2,15.7
02/07/2022 5:10 AM,14.64608,16.1,15.7
02/07/2022 5:15 AM,14.77901,16.2,15.6
02/07/2022 5:20 AM,14.69708,16.1,15.6
02/07/2022 5:25 AM,14.74794,16.1,15.6
02/07/2022 5:30 AM,14.69708,16.1,15.5
02/07/2022 5:35 AM,14.6801,16.1,15.6
02/07/2022 5:40 AM,14.64608,16.1,15.6
02/07/2022 5:45 AM,14.62904,16.1,15.6
02/07/2022 5:50 AM,14.69708,16.1,15.6
02/07/2022 5:55 AM,14.53018,16,15.6
02/07/2022 6:00 AM,14.731,16.1,15.6
02/07/2022 6:05 AM,14.61199,16.1,15.7
02/07/2022 6:10 AM,14.82995,16.2,15.8
02/07/2022 6:15 AM,14.77901,16.2,15.9
02/07/2022 6:20 AM,15.04481,16.4,16
02/07/2022 6:25 AM,15.10978,16.5,16.1
02/07/2022 6:30 AM,15.27353,16.7,16.2
02/07/2022 6:35 AM,15.45424,16.9,16.4
02/07/2022 6:40 AM,15.58735,17,16.7
02/07/2022 6:45 AM,15.71657,17.2,16.8
02/07/2022 6:50 AM,15.91429,17.4,17.1
02/07/2022 6:55 AM,15.92682,17.5,17.5
02/07/2022 7:00 AM,16.30463,17.9,17.8
02/07/2022 7:05 AM,16.3624,18.1,18.2
02/07/2022 7:10 AM,16.49948,18.4,18.4
02/07/2022 7:15 AM,16.44612,18.6,18.6
02/07/2022 7:20 AM,16.38148,18.7,18.7
02/07/2022 7:25 AM,16.3077,19,18.8
02/07/2022 7:30 AM,16.04517,19,18.8
02/07/2022 7:35 AM,16.60592,19.4,19.3
02/07/2022 7:40 AM,16.8462,19.8,19.7
02/07/2022 7:45 AM,16.94821,20.1,20
02/07/2022 7:50 AM,17.12265,20.2,20.2
02/07/2022 7:55 AM,16.98809,20.5,20.3
02/07/2022 8:00 AM,17.10512,20.6,20.5
02/07/2022 8:05 AM,17.08193,20.8,20.8
02/07/2022 8:10 AM,17.05542,21,20.9
02/07/2022 8:15 AM,17.10727,21.2,21
02/07/2022 8:20 AM,17.4475,21.3,21.2
02/07/2022 8:25 AM,17.03358,21.4,21.2
02/07/2022 8:30 AM,16.86694,21.4,21.2
02/07/2022 8:35 AM,16.70028,21.6,21.4
02/07/2022 8:40 AM,16.84933,21.6,21.5
02/07/2022 8:45 AM,17.21131,21.8,21.8
02/07/2022 8:50 AM,16.67751,21.8,21.8
02/07/2022 8:55 AM,16.78555,21.8,21.8
02/07/2022 9:00 AM,16.54851,22.1,22
02/07/2022 9:05 AM,16.39221,22.1,22.5
02/07/2022 9:10 AM,16.48723,22.7,22.9
02/07/2022 9:15 AM,16.86588,23,23.4
02/07/2022 9:20 AM,18.09825,23.6,24.1
02/07/2022 9:25 AM,18.65127,24.2,24.7
02/07/2022 9:30 AM,18.18182,24.8,25.1
02/07/2022 9:35 AM,18.0626,24.5,24.6
02/07/2022 9:40 AM,16.96766,23.8,23.8
02/07/2022 9:45 AM,17.25218,23.6,23.5
02/07/2022 9:50 AM,17.2053,23.6,23.6
02/07/2022 9:55 AM,15.87791,23.4,23
02/07/2022 10:00 AM,15.82789,23.4,24.1
02/07/2022 10:05 AM,16.40012,23.9,24.8
02/07/2022 10:10 AM,16.48197,24.2,24.9
02/07/2022 10:15 AM,17.7297,24.4,24.9
02/07/2022 10:20 AM,16.06081,23.7,23.5
02/07/2022 10:25 AM,17.5829,23.8,24.3
02/07/2022 10:30 AM,16.31862,24,25
02/07/2022 10:35 AM,16.79152,24.8,25.9
02/07/2022 10:40 AM,18.09267,25.4,25.9
02/07/2022 10:45 AM,17.40792,25.4,24.4
02/07/2022 10:50 AM,15.43172,24.6,23.6
02/07/2022 10:55 AM,17.6097,24.4,24.2
02/07/2022 11:00 AM,17.38866,24.5,24.4
02/07/2022 11:05 AM,16.61987,24.7,24.9
02/07/2022 11:10 AM,17.01099,24.6,24.3
02/07/2022 11:15 AM,15.33095,24.2,23.5
02/07/2022 11:20 AM,15.00366,24.2,23.5
02/07/2022 11:25 AM,17.6107,24.3,24.2
02/07/2022 11:30 AM,16.29133,24.6,24.9
02/07/2022 11:35 AM,18.41986,24.9,25
02/07/2022 11:40 AM,17.54494,24.9,24.6
02/07/2022 11:45 AM,17.98768,24.9,25.4
02/07/2022 11:50 AM,14.98572,25,24.1
02/07/2022 11:55 AM,16.76488,24.5,24.1
02/07/2022 12:00 PM,17.49508,24.9,25.3
02/07/2022 12:05 PM,17.4894,25,23.6
02/07/2022 12:10 PM,18.1713,25.3,25.8
02/07/2022 12:15 PM,19.48488,25.5,25.1
02/07/2022 12:20 PM,18.04283,25.4,25.2
02/07/2022 12:25 PM,17.36537,25.3,23.6
02/07/2022 12:30 PM,17.14927,24.8,24.6
02/07/2022 12:35 PM,17.80982,25.5,25.8
02/07/2022 12:40 PM,17.00377,25.5,24.9
02/07/2022 12:45 PM,16.21555,25.5,24.4
02/07/2022 12:50 PM,17.16262,25.5,25.1
02/07/2022 12:55 PM,18.45935,26,26.2
02/07/2022 1:00 PM,18.40117,26.4,26
02/07/2022 1:05 PM,17.99489,26.5,25.8
02/07/2022 1:10 PM,17.60115,26.6,25.4
02/07/2022 1:15 PM,19.89513,26.5,25.7
02/07/2022 1:20 PM,19.67933,26.4,25.9
02/07/2022 1:25 PM,18.00833,26.6,26
02/07/2022 1:30 PM,16.47263,26.2,25.9
02/07/2022 1:35 PM,15.5062,26.3,23.7
02/07/2022 1:40 PM,17.41408,25.6,24.8
02/07/2022 1:45 PM,17.24302,26.1,26.2
02/07/2022 1:50 PM,19.07916,26.9,26.8
02/07/2022 1:55 PM,16.52097,26.5,25.4
02/07/2022 2:00 PM,17.46901,26.4,25.1
02/07/2022 2:05 PM,18.26464,26.2,25.7
02/07/2022 2:10 PM,17.74945,26.7,26.1
02/07/2022 2:15 PM,16.03917,26.2,24.9
02/07/2022 2:20 PM,17.01521,26.6,26.8
02/07/2022 2:25 PM,18.51554,26.8,24.1
02/07/2022 2:30 PM,16.30749,25.9,23.1
02/07/2022 2:35 PM,15.47881,25.1,23
02/07/2022 2:40 PM,16.29872,25.5,25.2
02/07/2022 2:45 PM,16.36402,25.9,24
02/07/2022 2:50 PM,15.62487,26.2,26.1
02/07/2022 2:55 PM,15.56866,26.6,24.1
02/07/2022 3:00 PM,17.45868,25.9,23.8
02/07/2022 3:05 PM,15.77715,25,22.7
02/07/2022 3:10 PM,16.14491,25.1,22.7
02/07/2022 3:15 PM,13.84439,24.4,22
02/07/2022 3:20 PM,14.88289,24.1,22.7
02/07/2022 3:25 PM,14.09999,24.2,22.9
02/07/2022 3:30 PM,13.90685,24.5,22.7
02/07/2022 3:35 PM,15.22813,24.8,23.2
02/07/2022 3:40 PM,14.54441,24.4,22.5
02/07/2022 3:45 PM,16.17434,24.9,25
02/07/2022 3:50 PM,16.98953,25.8,26.1
02/07/2022 3:55 PM,17.20496,25.8,24.4
02/07/2022 4:00 PM,16.40901,25.5,25.1
02/07/2022 4:05 PM,17.51171,25.9,25.5
02/07/2022 4:10 PM,18.74277,26.3,26.1
02/07/2022 4:15 PM,18.66456,27.1,27.3
02/07/2022 4:20 PM,19.19953,27.9,27.6
02/07/2022 4:25 PM,18.64607,28.2,27.7
02/07/2022 4:30 PM,19.6185,28.7,28.1
02/07/2022 4:35 PM,19.16054,28.6,28.1
02/07/2022 4:40 PM,16.04767,28.6,28.1
02/07/2022 4:45 PM,20.47443,28.8,27.9
02/07/2022 4:50 PM,18.24318,28.2,26.7
02/07/2022 4:55 PM,17.85228,27.5,26.5
02/07/2022 5:00 PM,15.0966,27.3,24.4
02/07/2022 5:05 PM,14.449,26.2,23.1
02/07/2022 5:10 PM,14.39669,25.9,23.5
02/07/2022 5:15 PM,13.97198,25.3,24.4
02/07/2022 5:20 PM,15.60527,25.7,25.5
02/07/2022 5:25 PM,16.72775,26.2,23.9
02/07/2022 5:30 PM,16.84351,25.5,23.4
02/07/2022 5:35 PM,18.89323,25.1,23
02/07/2022 5:40 PM,15.87624,24.9,23.1
02/07/2022 5:45 PM,14.68969,24.9,22.9
02/07/2022 5:50 PM,15.93339,24.7,23.4
02/07/2022 5:55 PM,15.56304,24.8,24.1
02/07/2022 6:00 PM,16.17213,25.1,24.5
02/07/2022 6:05 PM,16.64229,25.4,24.7
02/07/2022 6:10 PM,16.69615,25.4,24.3
02/07/2022 6:15 PM,16.84275,25.3,24.4
02/07/2022 6:20 PM,16.29481,25,23.8
02/07/2022 6:25 PM,15.8254,24.7,23.8
02/07/2022 6:30 PM,17.23102,24.7,24.3
02/07/2022 6:35 PM,16.4265,24.8,24
02/07/2022 6:40 PM,16.31753,24.6,23.5
02/07/2022 6:45 PM,16.54328,24.4,24.6
02/07/2022 6:50 PM,16.39592,24.6,23.7
02/07/2022 6:55 PM,16.89138,24.5,23.9
02/07/2022 7:00 PM,17.19139,24.5,23.3
02/07/2022 7:05 PM,17.05537,24.2,23
02/07/2022 7:10 PM,17.06087,24,23.1
02/07/2022 7:15 PM,17.4208,24,23.2
02/07/2022 7:20 PM,18.00843,24.1,23.4
02/07/2022 7:25 PM,17.98779,24.2,23.4
02/07/2022 7:30 PM,18.76963,24.3,23.5
02/07/2022 7:35 PM,18.91043,24.4,23.9
02/07/2022 7:40 PM,19.02217,24.4,23.8
02/07/2022 7:45 PM,19.4277,24.5,23.6
02/07/2022 7:50 PM,18.81449,24.3,23.4
02/07/2022 7:55 PM,18.94102,24.2,23.2
02/07/2022 8:00 PM,18.76326,24.2,23.1
02/07/2022 8:05 PM,18.84492,24.1,23.1
02/07/2022 8:10 PM,18.47533,23.9,22.9
02/07/2022 8:15 PM,18.9923,23.8,22.7
02/07/2022 8:20 PM,19.29123,23.8,22.7
02/07/2022 8:25 PM,19.25796,23.7,22.5
02/07/2022 8:30 PM,19.43975,23.5,22.4
02/07/2022 8:35 PM,19.75053,23.4,22.5
02/07/2022 8:40 PM,19.99263,23.3,22.4
02/07/2022 8:45 PM,20.1698,23.3,22.5
02/07/2022 8:50 PM,20.32586,23.3,22.5
02/07/2022 8:55 PM,20.53833,23.3,22.6
02/07/2022 9:00 PM,20.65547,23.4,22.6
02/07/2022 9:05 PM,20.81098,23.5,22.7
02/07/2022 9:10 PM,20.96638,23.6,22.7
02/07/2022 9:15 PM,20.42389,23.5,22.7
02/07/2022 9:20 PM,19.971,23.4,22.4
02/07/2022 9:25 PM,19.45503,23.2,22.2
02/07/2022 9:30 PM,18.89307,23,21.8
02/07/2022 9:35 PM,17.94143,22.6,21.4
02/07/2022 9:40 PM,17.17054,22.2,21
02/07/2022 9:45 PM,16.81333,22.1,20.9
02/07/2022 9:50 PM,16.7085,21.9,20.6
02/07/2022 9:55 PM,15.96445,21.7,20.3
02/07/2022 10:00 PM,15.98771,21.4,20.1
02/07/2022 10:05 PM,16.20803,21.2,19.9
02/07/2022 10:10 PM,16.03691,21,19.7
02/07/2022 10:15 PM,15.5862,20.8,19.6
02/07/2022 10:20 PM,14.89561,20.7,19.5
02/07/2022 10:25 PM,14.9559,20.6,19.4
02/07/2022 10:30 PM,14.94065,20.4,19.3
02/07/2022 10:35 PM,15.49015,20.3,19.1
02/07/2022 10:40 PM,15.16002,20.2,19
02/07/2022 10:45 PM,15.43136,20,18.9
02/07/2022 10:50 PM,15.58796,19.8,18.8
02/07/2022 10:55 PM,15.57644,19.6,18.6
02/07/2022 11:00 PM,15.26149,19.4,18.4
02/07/2022 11:05 PM,14.41702,19.1,18.3
02/07/2022 11:10 PM,14.86448,19.2,18.2
02/07/2022 11:15 PM,14.95452,19,18.2
02/07/2022 11:20 PM,15.13439,19,18.2
02/07/2022 11:25 PM,15.05468,19,18.1
02/07/2022 11:30 PM,14.93769,18.9,18
02/07/2022 11:35 PM,14.80072,18.8,17.9
02/07/2022 11:40 PM,14.68652,18.6,17.7
02/07/2022 11:45 PM,14.27261,18.4,17.5
02/07/2022 11:50 PM,14.29591,18.3,17.4
02/07/2022 11:55 PM,14.21888,18.2,17.3
03/07/2022 12:00 AM,14.24094,18.1,17.2
03/07/2022 12:05 AM,14.35917,18.1,17.2
03/07/2022 12:10 AM,14.20403,17.9,17.2
03/07/2022 12:15 AM,14.37937,18,17.2
03/07/2022 12:20 AM,14.5153,18,17.1
03/07/2022 12:25 AM,14.76685,18.1,17.3
03/07/2022 12:30 AM,14.84113,18,17.3
03/07/2022 12:35 AM,15.05532,18.2,17.4
03/07/2022 12:40 AM,15.30438,18.3,17.5
03/07/2022 12:45 AM,15.53367,18.4,17.6
03/07/2022 12:50 AM,15.53367,18.4,17.6
03/07/2022 12:55 AM,15.64567,18.4,17.6
03/07/2022 1:00 AM,15.68762,18.5,17.7
03/07/2022 1:05 AM,15.76219,18.5,17.7
03/07/2022 1:10 AM,15.87872,18.6,17.9
03/07/2022 1:15 AM,15.8973,18.6,17.9
03/07/2022 1:20 AM,15.91587,18.6,17.9
03/07/2022 1:25 AM,15.95295,18.6,17.9
03/07/2022 1:30 AM,16.06946,18.7,18
03/07/2022 1:35 AM,15.97665,18.7,18
03/07/2022 1:40 AM,16.05094,18.7,18
03/07/2022 1:45 AM,16.03239,18.7,18
03/07/2022 1:50 AM,16.05094,18.7,18
03/07/2022 1:55 AM,15.87872,18.6,17.8
03/07/2022 2:00 AM,15.98995,18.6,17.9
03/07/2022 2:05 AM,16.00843,18.6,18
03/07/2022 2:10 AM,16.06373,18.6,17.9
03/07/2022 2:15 AM,16.06373,18.6,18
03/07/2022 2:20 AM,16.11886,18.6,18
03/07/2022 2:25 AM,16.17382,18.6,18
03/07/2022 2:30 AM,16.17382,18.6,18
03/07/2022 2:35 AM,16.28324,18.6,18
03/07/2022 2:40 AM,16.30141,18.6,17.9
03/07/2022 2:45 AM,16.45411,18.7,18
03/07/2022 2:50 AM,16.47222,18.7,18.1
03/07/2022 2:55 AM,16.43598,18.7,18.2
03/07/2022 3:00 AM,16.39966,18.7,18.1
03/07/2022 3:05 AM,16.38148,18.7,18.1
03/07/2022 3:10 AM,16.41783,18.7,18.1
03/07/2022 3:15 AM,16.43598,18.7,18.2
03/07/2022 3:20 AM,16.47222,18.7,18.2
03/07/2022 3:25 AM,16.43598,18.7,18.2
03/07/2022 3:30 AM,16.39966,18.7,18.1
03/07/2022 3:35 AM,16.41783,18.7,18.2
03/07/2022 3:40 AM,16.52644,18.7,18.1
03/07/2022 3:45 AM,16.5625,18.7,18.2
03/07/2022 3:50 AM,16.5625,18.7,18.1
03/07/2022 3:55 AM,16.61646,18.7,18.1
03/07/2022 4:00 AM,16.59849,18.7,18.2
03/07/2022 4:05 AM,16.85806,18.8,18.2
03/07/2022 4:10 AM,16.85806,18.8,18.1
03/07/2022 4:15 AM,16.85806,18.8,18
03/07/2022 4:20 AM,16.20316,18.5,17.7
03/07/2022 4:25 AM,15.88595,18.4,17.7
03/07/2022 4:30 AM,15.97038,18.3,17.6
03/07/2022 4:35 AM,15.9084,18.2,17.5
03/07/2022 4:40 AM,15.97225,18.1,17.5
03/07/2022 4:45 AM,15.91838,18.1,17.3
03/07/2022 4:50 AM,15.92754,18,17.3
03/07/2022 4:55 AM,15.68575,17.9,17.1
03/07/2022 5:00 AM,15.45316,17.7,17.1
03/07/2022 5:05 AM,15.34624,17.5,17.1
03/07/2022 5:10 AM,15.49821,17.6,17
03/07/2022 5:15 AM,15.68566,17.7,17
03/07/2022 5:20 AM,15.83739,17.8,17
03/07/2022 5:25 AM,15.76633,17.8,16.9
03/07/2022 5:30 AM,15.74852,17.8,16.9
03/07/2022 5:35 AM,15.68566,17.7,16.9
03/07/2022 5:40 AM,15.8019,17.8,17
03/07/2022 5:45 AM,15.85511,17.8,17
03/07/2022 5:50 AM,15.89049,17.8,17.1
03/07/2022 5:55 AM,15.93589,17.9,17.1
03/07/2022 6:00 AM,15.97134,17.9,17
03/07/2022 6:05 AM,16.05965,17.9,17.1
03/07/2022 6:10 AM,15.98903,17.9,17.1
03/07/2022 6:15 AM,15.89049,17.8,17.1
03/07/2022 6:20 AM,16.02438,17.9,17
03/07/2022 6:25 AM,15.97134,17.9,17.1
03/07/2022 6:30 AM,16.05214,18,17.1
03/07/2022 6:35 AM,16.06986,18,17.3
03/07/2022 6:40 AM,16.0795,18.1,17.5
03/07/2022 6:45 AM,16.28466,18.2,17.7
03/07/2022 6:50 AM,16.56249,18.5,17.9
03/07/2022 6:55 AM,16.47334,18.5,17.9
03/07/2022 7:00 AM,16.56249,18.5,17.8
03/07/2022 7:05 AM,16.6689,18.5,17.8
03/07/2022 7:10 AM,16.62538,18.6,18.4
03/07/2022 7:15 AM,17.05511,19,18.7
03/07/2022 7:20 AM,17.30534,19.4,19.2
03/07/2022 7:25 AM,17.21655,19.7,19.5
03/07/2022 7:30 AM,17.30138,19.9,19.6
03/07/2022 7:35 AM,17.42268,20.1,19.8
03/07/2022 7:40 AM,17.58471,20.4,20.2
03/07/2022 7:45 AM,17.59007,20.6,20.6
03/07/2022 7:50 AM,17.76857,21,20.5
03/07/2022 7:55 AM,17.19907,20.9,20.5
03/07/2022 8:00 AM,18.04179,21.3,21.3
03/07/2022 8:05 AM,18.66576,22,22.5
03/07/2022 8:10 AM,18.51083,22.5,21.8
03/07/2022 8:15 AM,17.86982,22.2,21.3
03/07/2022 8:20 AM,18.10697,22,21.4
03/07/2022 8:25 AM,18.00989,21.9,20.8
03/07/2022 8:30 AM,17.33661,21.5,20.4
03/07/2022 8:35 AM,17.20897,21.2,20.3
03/07/2022 8:40 AM,17.90379,21.4,21.6
03/07/2022 8:45 AM,18.03381,21.8,21.4
03/07/2022 8:50 AM,18.1511,21.9,21.3
03/07/2022 8:55 AM,17.81133,21.8,20.9
03/07/2022 9:00 AM,17.6579,21.6,20.8
03/07/2022 9:05 AM,18.62708,21.8,23.2
03/07/2022 9:10 AM,19.18951,22.7,21.8
03/07/2022 9:15 AM,18.55618,22.4,21.8
03/07/2022 9:20 AM,18.31143,22.4,23.3
03/07/2022 9:25 AM,18.60226,22.7,21.7
03/07/2022 9:30 AM,18.31679,22.3,22.2
03/07/2022 9:35 AM,19.14881,23.2,24.7
03/07/2022 9:40 AM,19.50931,23.7,22.9
03/07/2022 9:45 AM,19.70602,23.5,22.9
03/07/2022 9:50 AM,19.34995,23.6,23.4
03/07/2022 9:55 AM,19.05184,23.4,22.8
03/07/2022 10:00 AM,19.03088,23.4,24.2
03/07/2022 10:05 AM,20.93203,23.9,23.4
03/07/2022 10:10 AM,19.20336,23.6,22.5
03/07/2022 10:15 AM,18.509,23.1,21.7
03/07/2022 10:20 AM,18.03468,22.5,21.8
03/07/2022 10:25 AM,18.32599,22.5,21.6
03/07/2022 10:30 AM,18.12568,22.4,21.5
03/07/2022 10:35 AM,18.51969,22.3,22.7
03/07/2022 10:40 AM,18.9488,22.7,22
03/07/2022 10:45 AM,18.82235,22.8,22
03/07/2022 10:50 AM,18.8516,22.6,21.6
03/07/2022 10:55 AM,19.05226,22.6,21.7
03/07/2022 11:00 AM,19.21122,22.6,22.4
03/07/2022 11:05 AM,19.8764,23.1,22.9
03/07/2022 11:10 AM,20.44053,23.8,24.7
03/07/2022 11:15 AM,21.21757,24.7,24.2
03/07/2022 11:20 AM,20.38121,24.6,23.5
03/07/2022 11:25 AM,20.49218,24.1,22.6
03/07/2022 11:30 AM,18.80796,23.3,21.4
03/07/2022 11:35 AM,17.88724,22.5,21.1
03/07/2022 11:40 AM,17.20337,22.1,20.6
03/07/2022 11:45 AM,17.89725,22.1,21
03/07/2022 11:50 AM,18.1734,22.3,22.1
03/07/2022 11:55 AM,19.02939,22.7,22
03/07/2022 12:00 PM,18.37447,22.7,21.4
03/07/2022 12:05 PM,17.51386,22.4,20.9
03/07/2022 12:10 PM,18.2605,22.2,21
03/07/2022 12:15 PM,18.70981,22.6,22.6
03/07/2022 12:20 PM,19.42591,23.7,24.7
03/07/2022 12:25 PM,22.20323,25.2,27.1
03/07/2022 12:30 PM,20.40733,25.2,23.8
03/07/2022 12:35 PM,19.94645,24.5,23.2
03/07/2022 12:40 PM,20.20133,24.2,23.3
03/07/2022 12:45 PM,19.06718,23.9,23
03/07/2022 12:50 PM,20.03542,24.2,22.9
03/07/2022 12:55 PM,19.09962,23.8,22.2
03/07/2022 1:00 PM,18.7065,23,21.2
03/07/2022 1:05 PM,17.94143,22.6,20.8
03/07/2022 1:10 PM,17.86982,22.2,20.9
03/07/2022 1:15 PM,17.3919,21.9,20.9
03/07/2022 1:20 PM,17.64163,21.9,21.2
03/07/2022 1:25 PM,18.10697,22,21.6
03/07/2022 1:30 PM,18.79468,22.5,22.4
03/07/2022 1:35 PM,19.60884,23.4,24.2
03/07/2022 1:40 PM,18.77793,23.6,22.6
03/07/2022 1:45 PM,18.64945,23.4,22.5
03/07/2022 1:50 PM,18.00554,23,22.2
03/07/2022 1:55 PM,18.63051,22.9,22.2
03/07/2022 2:00 PM,19.79082,23.4,25.8
03/07/2022 2:05 PM,19.85012,24.6,24.1
03/07/2022 2:10 PM,20.48332,25.1,26.6
03/07/2022 2:15 PM,21.93104,26.2,27.2
03/07/2022 2:20 PM,21.88987,26.4,27.2
03/07/2022 2:25 PM,20.30076,26.6,25
03/07/2022 2:30 PM,19.76522,25.6,26.5
03/07/2022 2:35 PM,19.65278,25.7,24
03/07/2022 2:40 PM,19.27167,24.8,23.6
03/07/2022 2:45 PM,17.68159,24.1,22.7
03/07/2022 2:50 PM,18.17787,23.8,24.6
03/07/2022 2:55 PM,18.2737,23.9,22.6
03/07/2022 3:00 PM,18.95507,24.1,24.4
03/07/2022 3:05 PM,19.7637,24.6,25.7
03/07/2022 3:10 PM,18.99492,24.7,23.3
03/07/2022 3:15 PM,18.34116,23.9,22.3
03/07/2022 3:20 PM,18.01761,23.4,23.2
03/07/2022 3:25 PM,18.48693,23.5,22.4
03/07/2022 3:30 PM,17.94375,23.3,22.3
03/07/2022 3:35 PM,18.81009,23.5,23
03/07/2022 3:40 PM,19.16955,23.5,22.8
03/07/2022 3:45 PM,18.788,23.7,23.4
03/07/2022 3:50 PM,20.38621,24.2,24.4
03/07/2022 3:55 PM,21.08109,25,25.7
03/07/2022 4:00 PM,19.70981,25,25.5
03/07/2022 4:05 PM,19.88629,25.3,25.6
03/07/2022 4:10 PM,20.66228,25.6,26
03/07/2022 4:15 PM,20.90765,26.2,26.5
03/07/2022 4:20 PM,21.32065,26.7,26.5
03/07/2022 4:25 PM,20.58614,26.8,26.3
03/07/2022 4:30 PM,21.64774,26.9,25.7
03/07/2022 4:35 PM,20.17927,26.3,26.1
03/07/2022 4:40 PM,20.35869,26.1,26.2
03/07/2022 4:45 PM,20.49571,26.1,24.9
03/07/2022 4:50 PM,19.79902,26,24.5
03/07/2022 4:55 PM,19.53882,26,25.5
03/07/2022 5:00 PM,20.65977,26.2,25.9
03/07/2022 5:05 PM,20.51267,26.6,26.6
03/07/2022 5:10 PM,21.07743,26.4,25.6
03/07/2022 5:15 PM,19.83404,25.6,25.6
03/07/2022 5:20 PM,19.63303,25.9,25.5
03/07/2022 5:25 PM,19.96566,25.5,23.6
03/07/2022 5:30 PM,19.64252,25.4,24.7
03/07/2022 5:35 PM,18.91975,25.4,25.2
03/07/2022 5:40 PM,19.92041,25.5,25.9
03/07/2022 5:45 PM,19.60964,26.2,26.6
03/07/2022 5:50 PM,20.13051,26.2,26
03/07/2022 5:55 PM,20.07876,26,25.6
03/07/2022 6:00 PM,19.56221,25.9,24.8
03/07/2022 6:05 PM,19.93942,26,26
03/07/2022 6:10 PM,19.22134,26.2,25.7
03/07/2022 6:15 PM,20.24373,26.1,25.7
03/07/2022 6:20 PM,19.98825,26.1,26
03/07/2022 6:25 PM,20.21704,26,25.7
03/07/2022 6:30 PM,19.98991,26.2,25.6
03/07/2022 6:35 PM,19.46642,26.1,25.7
03/07/2022 6:40 PM,19.63387,26,25.1
03/07/2022 6:45 PM,19.15778,25.6,24.9
03/07/2022 6:50 PM,19.08624,25.5,24.7
03/07/2022 6:55 PM,19.08407,25.3,24.7
03/07/2022 7:00 PM,19.40918,25.3,24.5
03/07/2022 7:05 PM,18.63404,25.2,24.4
03/07/2022 7:10 PM,19.12859,25.2,24.3
03/07/2022 7:15 PM,18.60981,25,24.2
03/07/2022 7:20 PM,19.531,25,24.3
03/07/2022 7:25 PM,18.41986,24.9,23.8
03/07/2022 7:30 PM,18.58136,24.7,23.9
03/07/2022 7:35 PM,18.96711,24.6,23.5
03/07/2022 7:40 PM,18.99492,24.7,23.6
03/07/2022 7:45 PM,17.79967,24.6,23.3
03/07/2022 7:50 PM,17.6107,24.3,23
03/07/2022 7:55 PM,17.53955,24.2,23
03/07/2022 8:00 PM,17.75375,24.3,22.8
03/07/2022 8:05 PM,17.65802,24.1,22.7
03/07/2022 8:10 PM,17.86908,24.1,22.8
03/07/2022 8:15 PM,18.00133,23.9,22.7
03/07/2022 8:20 PM,18.06496,23.8,22.5
03/07/2022 8:25 PM,18.05351,23.6,22.4
03/07/2022 8:30 PM,18.42161,23.5,22.3
03/07/2022 8:35 PM,18.66,23.5,22.3
03/07/2022 8:40 PM,18.59573,23.3,22.1
03/07/2022 8:45 PM,18.85831,23.2,22
03/07/2022 8:50 PM,18.99001,23.1,21.8
03/07/2022 8:55 PM,19.27672,23.1,21.9
03/07/2022 9:00 PM,19.40157,23,21.7
03/07/2022 9:05 PM,19.32673,22.8,21.6
03/07/2022 9:10 PM,19.50561,22.6,21.4
03/07/2022 9:15 PM,19.44581,22.4,21.3
03/07/2022 9:20 PM,19.30795,22.2,21.2
03/07/2022 9:25 PM,19.05274,21.9,20.8
03/07/2022 9:30 PM,18.83532,21.6,20.5
03/07/2022 9:35 PM,18.38923,21.3,20.1
03/07/2022 9:40 PM,18.03301,20.8,19.7
03/07/2022 9:45 PM,17.59007,20.6,19.5
03/07/2022 9:50 PM,17.08428,20.2,19.2
